S06-ZZ60-IT-0249	S06-ZZ60-PG-4714	S06-SYS-47	S06-PAT-22	S06-SYS-47	S06-SYS-47-BR-SI|S06-SYS-47-BR-HAI	3850	3852	S06-ZZ60-CTX-0812	S06-ZZ60-GATE-0717	S06-ZZ60-A-470066|S06-ZZ60-A-470067|S06-ZZ60-A-470068|S06-ZZ60-A-470069|S06-ZZ60-A-470070|S06-ZZ60-A-470071	S06-ZZ60-A-470068|S06-ZZ60-A-470070	S06-ZZ60-CG-47032|S06-ZZ60-CG-47033|S06-ZZ60-CG-47034	S06-ZZ60-R-470035|S06-ZZ60-R-470036|S06-ZZ60-R-470037	S06-ZZ60-TD-0319|S06-ZZ60-TD-0320	REQUIRED	REQUIRED_WHEN_RUNTIME_SCOPE_YEAR	REQUIRED_WHEN_RUNTIME_SCOPE_YEAR	LIMIT|YEAR	RUNTIME_FROM_S10_AND_S06_COORDINATE	YES	CONDITIONAL	NO	ONE_BASE_CONTRIBUTION_PER_RUNTIME_GROUP	TRACE-S06-ZZ60-A-470066|TRACE-S06-ZZ60-A-470067|TRACE-S06-ZZ60-A-470068|TRACE-S06-ZZ60-A-470069|TRACE-S06-ZZ60-A-470070|TRACE-S06-ZZ60-A-470071
S06-ZZ60-IT-0250	S06-ZZ60-PG-4808	S06-SYS-48	S06-PAT-30	S06-SYS-48	S06-SYS-48-BR-ZI|S06-SYS-48-BR-WU	3900	3902	S06-ZZ60-CTX-0824	S06-ZZ60-GATE-0727	S06-ZZ60-A-480031|S06-ZZ60-A-480032|S06-ZZ60-A-480033|S06-ZZ60-A-480034|S06-ZZ60-A-480035|S06-ZZ60-A-480036	S06-ZZ60-A-480034	S06-ZZ60-CG-48015|S06-ZZ60-CG-48016|S06-ZZ60-CG-48017	S06-ZZ60-R-480017|S06-ZZ60-R-480018|S06-ZZ60-R-480019	S06-ZZ60-TD-0321	REQUIRED	REQUIRED_WHEN_RUNTIME_SCOPE_YEAR	REQUIRED_WHEN_RUNTIME_SCOPE_YEAR	LIMIT|YEAR	RUNTIME_FROM_S10_AND_S06_COORDINATE	YES	CONDITIONAL	NO	ONE_BASE_CONTRIBUTION_PER_RUNTIME_GROUP	TRACE-S06-ZZ60-A-480031|TRACE-S06-ZZ60-A-480032|TRACE-S06-ZZ60-A-480033|TRACE-S06-ZZ60-A-480034|TRACE-S06-ZZ60-A-480035|TRACE-S06-ZZ60-A-480036
S06-ZZ60-IT-0251	S06-ZZ60-PG-4809	S06-SYS-48	S06-PAT-30	S06-SYS-48	S06-SYS-48-BR-ZI|S06-SYS-48-BR-WU	3905	3908	S06-ZZ60-CTX-0825	S06-ZZ60-GATE-0728	S06-ZZ60-A-480037|S06-ZZ60-A-480038|S06-ZZ60-A-480039|S06-ZZ60-A-480040|S06-ZZ60-A-480041|S06-ZZ60-A-480042|S06-ZZ60-A-480043	S06-ZZ60-A-480038	S06-ZZ60-CG-48018|S06-ZZ60-CG-48019|S06-ZZ60-CG-48020|S06-ZZ60-CG-48021	S06-ZZ60-R-480020|S06-ZZ60-R-480021|S06-ZZ60-R-480022	S06-ZZ60-TD-0322	REQUIRED	REQUIRED_WHEN_RUNTIME_SCOPE_YEAR	REQUIRED_WHEN_RUNTIME_SCOPE_YEAR	LIMIT|YEAR	RUNTIME_FROM_S10_AND_S06_COORDINATE	YES	CONDITIONAL	NO	ONE_BASE_CONTRIBUTION_PER_RUNTIME_GROUP	TRACE-S06-ZZ60-A-480037|TRACE-S06-ZZ60-A-480038|TRACE-S06-ZZ60-A-480039|TRACE-S06-ZZ60-A-480040|TRACE-S06-ZZ60-A-480041|TRACE-S06-ZZ60-A-480042|TRACE-S06-ZZ60-A-480043
S06-ZZ60-IT-0252	S06-ZZ60-PG-4810	S06-SYS-48	S06-PAT-30	S06-SYS-48	S06-SYS-48-BR-ZI|S06-SYS-48-BR-WU	3911	3912	S06-ZZ60-CTX-0826	S06-ZZ60-GATE-0729	S06-ZZ60-A-480044|S06-ZZ60-A-480045|S06-ZZ60-A-480046|S06-ZZ60-A-480047	S06-ZZ60-A-480044	S06-ZZ60-CG-48022|S06-ZZ60-CG-48023	S06-ZZ60-R-480023|S06-ZZ60-R-480024	S06-ZZ60-TD-0323	REQUIRED	REQUIRED_WHEN_RUNTIME_SCOPE_YEAR	REQUIRED_WHEN_RUNTIME_SCOPE_YEAR	LIMIT|YEAR	RUNTIME_FROM_S10_AND_S06_COORDINATE	YES	CONDITIONAL	NO	ONE_BASE_CONTRIBUTION_PER_RUNTIME_GROUP	TRACE-S06-ZZ60-A-480044|TRACE-S06-ZZ60-A-480045|TRACE-S06-ZZ60-A-480046|TRACE-S06-ZZ60-A-480047
S06-ZZ60-IT-0253	S06-ZZ60-PG-4811	S06-SYS-48	S06-PAT-30	S06-SYS-48	S06-SYS-48-BR-ZI|S06-SYS-48-BR-WU	3915	3917	S06-ZZ60-CTX-0827	S06-ZZ60-GATE-0730	S06-ZZ60-A-480048|S06-ZZ60-A-480049|S06-ZZ60-A-480050|S06-ZZ60-A-480051|S06-ZZ60-A-480052|S06-ZZ60-A-480053|S06-ZZ60-A-480054|S06-ZZ60-A-480055	S06-ZZ60-A-480049|S06-ZZ60-A-480054	S06-ZZ60-CG-48024|S06-ZZ60-CG-48025|S06-ZZ60-CG-48026	S06-ZZ60-R-480025|S06-ZZ60-R-480026|S06-ZZ60-R-480027|S06-ZZ60-R-480028|S06-ZZ60-R-480029	S06-ZZ60-TD-0324|S06-ZZ60-TD-0325	REQUIRED	REQUIRED_WHEN_RUNTIME_SCOPE_YEAR	REQUIRED_WHEN_RUNTIME_SCOPE_YEAR	LIMIT|YEAR	RUNTIME_FROM_S10_AND_S06_COORDINATE	YES	CONDITIONAL	NO	ONE_BASE_CONTRIBUTION_PER_RUNTIME_GROUP	TRACE-S06-ZZ60-A-480048|TRACE-S06-ZZ60-A-480049|TRACE-S06-ZZ60-A-480050|TRACE-S06-ZZ60-A-480051|TRACE-S06-ZZ60-A-480052|TRACE-S06-ZZ60-A-480053|TRACE-S06-ZZ60-A-480054|TRACE-S06-ZZ60-A-480055
S06-ZZ60-IT-0254	S06-ZZ60-PG-4812	S06-SYS-48	S06-PAT-30	S06-SYS-48	S06-SYS-48-BR-ZI|S06-SYS-48-BR-WU	3920	3921	S06-ZZ60-CTX-0828	S06-ZZ60-GATE-0731	S06-ZZ60-A-480056|S06-ZZ60-A-480057|S06-ZZ60-A-480058	S06-ZZ60-A-480056|S06-ZZ60-A-480057	S06-ZZ60-CG-48027|S06-ZZ60-CG-48028	S06-ZZ60-R-480030	S06-ZZ60-TD-0326|S06-ZZ60-TD-0327	REQUIRED	REQUIRED_WHEN_RUNTIME_SCOPE_YEAR	REQUIRED_WHEN_RUNTIME_SCOPE_YEAR	YEAR	RUNTIME_FROM_S10_AND_S06_COORDINATE	YES	CONDITIONAL	NO	ONE_BASE_CONTRIBUTION_PER_RUNTIME_GROUP	TRACE-S06-ZZ60-A-480056|TRACE-S06-ZZ60-A-480057|TRACE-S06-ZZ60-A-480058
S06-ZZ60-IT-0255	S06-ZZ60-PG-4814	S06-SYS-48	S06-PAT-30	S06-SYS-48	S06-SYS-48-BR-ZI|S06-SYS-48-BR-WU	3928	3930	S06-ZZ60-CTX-0830	S06-ZZ60-GATE-0733	S06-ZZ60-A-480065|S06-ZZ60-A-480066|S06-ZZ60-A-480067|S06-ZZ60-A-480068|S06-ZZ60-A-480069	S06-ZZ60-A-480067	S06-ZZ60-CG-48031|S06-ZZ60-CG-48032|S06-ZZ60-CG-48033	S06-ZZ60-R-480035|S06-ZZ60-R-480036	S06-ZZ60-TD-0328	REQUIRED	REQUIRED_WHEN_RUNTIME_SCOPE_YEAR	REQUIRED_WHEN_RUNTIME_SCOPE_YEAR	LIMIT|YEAR	RUNTIME_FROM_S10_AND_S06_COORDINATE	YES	CONDITIONAL	NO	ONE_BASE_CONTRIBUTION_PER_RUNTIME_GROUP	TRACE-S06-ZZ60-A-480065|TRACE-S06-ZZ60-A-480066|TRACE-S06-ZZ60-A-480067|TRACE-S06-ZZ60-A-480068|TRACE-S06-ZZ60-A-480069
S06-ZZ60-IT-0256	S06-ZZ60-PG-4815	S06-SYS-48	S06-PAT-30	S06-SYS-48	S06-SYS-48-BR-ZI|S06-SYS-48-BR-WU	3933	3935	S06-ZZ60-CTX-0831	S06-ZZ60-GATE-0734	S06-ZZ60-A-480070|S06-ZZ60-A-480071|S06-ZZ60-A-480072|S06-ZZ60-A-480073|S06-ZZ60-A-480074	S06-ZZ60-A-480072|S06-ZZ60-A-480074	S06-ZZ60-CG-48034|S06-ZZ60-CG-48035|S06-ZZ60-CG-48036	S06-ZZ60-R-480037|S06-ZZ60-R-480038	S06-ZZ60-TD-0329|S06-ZZ60-TD-0330|S06-ZZ60-TD-0492	REQUIRED	REQUIRED_WHEN_RUNTIME_SCOPE_YEAR	REQUIRED_WHEN_RUNTIME_SCOPE_YEAR	LIMIT|YEAR	RUNTIME_FROM_S10_AND_S06_COORDINATE	YES	CONDITIONAL	NO	ONE_BASE_CONTRIBUTION_PER_RUNTIME_GROUP	TRACE-S06-ZZ60-A-480070|TRACE-S06-ZZ60-A-480071|TRACE-S06-ZZ60-A-480072|TRACE-S06-ZZ60-A-480073|TRACE-S06-ZZ60-A-480074
S06-ZZ60-IT-0257	S06-ZZ60-PG-4907	S06-SYS-49	S06-PAT-31	S06-SYS-49	S06-SYS-49-BR-CHOU|S06-SYS-49-BR-WEI	3983	3986	S06-ZZ60-CTX-0842	S06-ZZ60-GATE-0743	S06-ZZ60-A-490029|S06-ZZ60-A-490030|S06-ZZ60-A-490031|S06-ZZ60-A-490032|S06-ZZ60-A-490033|S06-ZZ60-A-490034|S06-ZZ60-A-490035	S06-ZZ60-A-490032|S06-ZZ60-A-490035	S06-ZZ60-CG-49012|S06-ZZ60-CG-49013|S06-ZZ60-CG-49014|S06-ZZ60-CG-49015	S06-ZZ60-R-490018|S06-ZZ60-R-490019|S06-ZZ60-R-490020	S06-ZZ60-TD-0331|S06-ZZ60-TD-0332	REQUIRED	REQUIRED_WHEN_RUNTIME_SCOPE_YEAR	REQUIRED_WHEN_RUNTIME_SCOPE_YEAR	LIMIT|YEAR	RUNTIME_FROM_S10_AND_S06_COORDINATE	YES	CONDITIONAL	NO	ONE_BASE_CONTRIBUTION_PER_RUNTIME_GROUP	TRACE-S06-ZZ60-A-490029|TRACE-S06-ZZ60-A-490030|TRACE-S06-ZZ60-A-490031|TRACE-S06-ZZ60-A-490032|TRACE-S06-ZZ60-A-490033|TRACE-S06-ZZ60-A-490034|TRACE-S06-ZZ60-A-490035
S06-ZZ60-IT-0258	S06-ZZ60-PG-4908	S06-SYS-49	S06-PAT-31	S06-SYS-49	S06-SYS-49-BR-CHOU|S06-SYS-49-BR-WEI	3989	3990	S06-ZZ60-CTX-0843	S06-ZZ60-GATE-0744	S06-ZZ60-A-490036|S06-ZZ60-A-490037|S06-ZZ60-A-490038|S06-ZZ60-A-490039|S06-ZZ60-A-490040|S06-ZZ60-A-490041	S06-ZZ60-A-490041	S06-ZZ60-CG-49016|S06-ZZ60-CG-49017	S06-ZZ60-R-490021|S06-ZZ60-R-490022|S06-ZZ60-R-490023|S06-ZZ60-R-490024	S06-ZZ60-TD-0333	REQUIRED	REQUIRED_WHEN_RUNTIME_SCOPE_YEAR	REQUIRED_WHEN_RUNTIME_SCOPE_YEAR	LIMIT|YEAR	RUNTIME_FROM_S10_AND_S06_COORDINATE	YES	CONDITIONAL	NO	ONE_BASE_CONTRIBUTION_PER_RUNTIME_GROUP	TRACE-S06-ZZ60-A-490036|TRACE-S06-ZZ60-A-490037|TRACE-S06-ZZ60-A-490038|TRACE-S06-ZZ60-A-490039|TRACE-S06-ZZ60-A-490040|TRACE-S06-ZZ60-A-490041
